hero1,hero2,hero3,hero4,hero5,result
17,25,26,33,115,0
0,62,85,104,112,1
6,20,27,50,62,0
3,20,25,27,104,1
7,20,26,42,97,0
36,57,75,100,115,0
41,42,50,97,108,0
14,24,41,83,97,0
18,20,35,70,80,1
32,35,60,85,102,1
24,29,42,91,102,0
20,29,70,115,117,1
18,20,27,43,70,1
24,29,42,97,112,1
9,35,42,83,102,1
18,32,36,108,117,1
0,42,47,83,106,1
5,42,75,97,104,0
20,43,80,83,107,1
16,62,64,96,111,0
3,26,79,116,118,0
18,36,43,64,108,1
9,19,62,83,115,0
9,18,32,70,100,1
43,64,70,104,108,1
26,35,70,112,118,1
26,36,49,104,112,0
9,19,70,97,118,0
24,25,94,104,112,0
32,62,85,111,118,0
9,29,35,83,102,1
0,28,32,83,84,1
29,31,70,73,122,0
57,83,108,117,120,1
57,65,83,106,116,1
69,77,83,106,108,0
27,30,62,70,79,1
35,42,64,107,122,1
27,28,30,70,112,0
43,53,55,79,120,0
26,35,64,92,104,1
64,73,92,107,108,1
16,30,94,96,113,0
8,42,49,83,102,0
33,41,47,57,73,1
16,24,57,83,106,0
29,62,83,96,101,0
9,29,49,77,120,0
24,34,43,92,107,1
14,16,73,83,113,0
32,49,57,83,92,0
16,50,90,91,96,0
9,28,77,107,111,1
50,73,104,109,113,1
9,24,51,97,109,0
41,42,43,50,90,0
24,27,60,110,120,0
18,41,50,73,108,1
6,29,32,62,64,0
18,26,33,64,94,1
33,58,101,104,115,0
18,24,43,50,109,1
25,26,35,90,113,1
33,35,60,65,84,0
8,25,50,75,121,0
7,8,41,62,109,0
51,69,73,90,122,1
18,35,80,108,120,0
32,41,94,96,113,0
24,33,73,102,107,1
27,36,90,92,93,1
28,40,50,102,111,1
18,24,33,35,57,1
8,50,62,64,115,1
29,35,42,64,122,1
14,73,77,83,109,1
19,26,32,50,64,0
57,69,85,96,106,1
24,29,36,82,113,0
29,33,46,47,94,1
26,27,29,64,85,1
28,50,57,65,111,0
50,90,94,96,116,0
57,60,69,85,94,1
57,69,81,83,106,1
27,40,83,91,109,1
57,64,69,104,106,1
69,73,92,102,104,1
28,29,90,92,109,0
19,27,50,57,94,0
18,24,44,73,77,0
47,49,67,85,102,1
24,43,57,85,109,1
29,33,73,101,122,1
3,6,29,64,108,0
20,29,42,62,113,0
7,12,42,85,117,1
7,9,42,57,83,0
60,67,85,102,121,1
18,32,44,81,112,1
42,60,85,102,121,0
12,32,42,85,121,1
7,64,87,102,121,1
7,20,70,72,121,0
7,60,85,102,121,0
8,30,41,77,117,1
64,67,73,102,115,1
18,61,86,119,121,1
41,67,77,106,113,1
0,18,73,77,102,0
8,24,67,106,119,1
24,30,41,57,106,1
12,24,37,41,67,0
44,51,101,115,121,1
7,42,61,62,85,0
44,51,72,104,110,0
34,67,74,77,113,1
24,44,51,73,101,1
1,51,73,109,118,1
3,8,24,30,64,0
41,51,101,115,117,1
8,24,30,41,117,0
20,27,41,107,117,0
0,1,32,51,61,0
16,36,51,101,121,0
8,37,43,107,115,0
20,25,67,81,91,1
27,42,67,102,106,1
51,80,101,110,120,0
1,20,32,42,67,0
41,51,57,86,117,1
27,36,43,107,120,0
29,36,73,101,115,0
24,30,57,109,117,0
0,51,62,84,122,1
57,74,75,81,95,0
27,29,48,65,97,1
27,62,65,67,92,1
14,27,31,43,85,0
35,83,92,102,104,1
14,27,51,62,109,1
51,84,92,102,121,1
67,73,92,96,102,0
14,27,43,85,116,1
14,49,50,57,116,1
36,43,104,107,113,0
27,31,35,50,108,1
35,42,65,77,107,0
24,35,50,57,120,1
27,51,94,102,109,0
14,24,83,91,119,0
14,36,85,104,121,1
27,36,49,50,101,1
18,36,57,58,79,1
2,20,43,57,95,1
14,24,51,91,119,0
2,35,45,85,104,0
35,36,47,108,113,0
47,55,87,119,121,1
7,27,36,110,116,0
11,51,94,113,119,1
24,27,38,67,121,1
38,50,100,101,104,1
21,67,97,102,113,1
21,38,47,57,94,0
43,47,55,77,119,1
38,50,67,100,101,0
5,38,53,75,77,1
37,41,51,72,102,1
38,89,102,104,121,1
26,49,55,60,119,1
3,51,55,101,119,0
14,15,85,86,119,0
8,35,44,92,104,1
1,44,79,84,105,1
16,30,37,81,112,0
8,50,84,97,119,1
7,21,57,58,119,0
5,69,75,79,97,0
17,30,47,88,101,1
8,43,50,84,105,0
51,62,72,84,113,1
50,54,72,75,117,0
17,69,84,89,104,1
20,35,67,88,104,0
32,44,57,92,97,0
30,50,62,80,109,0
37,41,72,80,90,0
30,35,47,61,120,0
27,60,62,66,92,0
25,30,31,35,93,1
32,46,49,61,92,1
42,49,50,51,84,0
62,68,88,92,101,1
32,60,104,117,121,1
31,35,46,77,92,0
26,37,41,57,67,0
25,40,49,84,101,0
32,46,58,67,117,0
41,57,68,93,110,0
27,31,79,92,94,0
8,61,88,91,115,0
27,31,50,51,94,1
32,51,62,84,92,0
19,58,92,101,115,0
51,57,86,107,121,0
50,57,68,117,121,0
6,26,32,58,61,0
0,53,101,115,117,0
35,42,57,80,92,0
6,26,80,85,97,1
6,30,40,46,58,0
6,21,49,57,80,1
40,46,86,92,105,1
92,95,106,112,115,0
40,57,75,85,121,0
32,57,85,86,105,0
50,57,88,92,121,0
18,27,80,95,97,0
53,57,80,92,95,0
50,67,73,88,95,0
38,66,80,95,106,0
14,36,81,117,121,0
36,73,77,83,95,1
3,7,57,92,117,0
32,42,92,101,121,0
0,57,62,77,85,0
22,24,32,53,107,0
36,42,61,77,102,0
5,7,21,68,73,0
6,42,49,77,102,1
40,42,54,97,117,1
13,32,36,69,104,0
11,24,106,115,117,0
53,101,107,117,118,1
33,57,60,65,121,1
5,18,43,65,79,1
8,18,65,79,121,0
53,101,107,117,118,1
3,44,57,79,107,1
19,45,53,57,109,1
24,18,19,43,45,0
18,24,53,77,107,0
14,41,47,85,104,1
24,32,38,57,99,1
27,36,60,73,84,1
27,41,47,57,89,1
36,57,84,89,99,1
27,36,38,84,99,1
32,34,79,109,121,0
19,45,55,73,92,0
18,27,44,47,99,0
18,44,66,121,122,0
24,35,38,42,104,0
33,34,43,104,107,0
22,24,49,51,107,0
12,24,32,42,104,0
18,24,44,74,102,0
14,36,45,49,89,0
11,38,43,111,119,0
15,33,89,104,114,0
0,56,77,110,114,0
1,56,77,83,117,0
78,104,113,116,118,0
24,35,104,113,116,0
23,35,77,92,102,0
12,29,41,44,57,0
14,33,39,75,78,1
7,14,38,73,119,0
58,68,76,89,118,0
38,54,75,76,78,0
16,26,49,81,92,0
15,26,60,80,119,1
8,27,33,50,89,0
27,50,69,89,91,0
27,40,60,69,86,0
16,24,35,92,101,1
24,33,57,74,92,0
27,29,55,70,73,1
7,18,70,73,86,1
37,41,44,63,84,0
41,68,71,74,89,0
11,19,23,54,86,0
11,27,41,53,75,1
14,27,41,70,100,1
14,24,36,70,91,0
11,27,28,64,122,0
14,27,36,53,102,1
5,14,36,62,99,1
10,16,61,83,101,0
20,34,55,78,81,1
20,30,42,72,101,0
11,64,70,71,104,1
74,83,85,87,90,0
27,29,53,83,104,0
3,26,29,36,114,0
44,52,58,90,107,0
52,70,90,91,107,1
11,14,39,44,58,1
29,36,62,64,102,1
31,36,39,73,90,0
14,20,39,43,48,0
3,11,64,70,107,0
8,23,25,86,97,0
7,25,43,45,104,0
13,14,62,75,104,0
14,23,28,107,114,0
7,62,67,102,109,0
20,45,90,109,117,0
6,53,66,81,97,1
31,50,52,66,85,1
70,77,81,97,106,1
10,44,83,106,122,1
52,70,83,97,110,1
70,77,81,97,106,1
20,25,81,85,97,1
49,81,83,84,119,0
27,30,33,53,85,0
15,45,47,85,104,0
20,44,80,84,106,1
12,16,29,74,79,0
16,62,66,67,81,0
16,32,52,104,117,1
1,36,53,77,97,1
20,32,44,46,86,0
15,16,62,101,107,1
44,64,77,104,106,0
12,19,65,96,97,0
15,53,54,70,97,0
9,16,54,96,107,0
16,61,77,81,89,0
11,44,90,106,117,1
24,70,77,97,106,0
19,31,43,79,101,0
8,29,44,58,61,0
7,14,44,94,96,0
21,72,81,85,104,1
32,81,84,94,116,0
1,12,30,44,106,1
26,72,94,102,116,0
18,44,45,62,80,1
1,29,44,80,106,1
13,19,26,72,106,0
21,52,100,104,119,0
0,45,62,79,87,0
44,55,97,104,122,0
34,46,60,111,117,1
45,55,74,87,111,1
7,29,32,49,64,0
45,74,81,85,111,0
0,30,60,106,117,1
26,30,44,62,80,1
12,26,27,49,83,1
26,27,36,49,87,1
30,44,50,104,106,1
30,32,44,46,62,1
5,32,44,58,83,1
3,44,78,81,104,0
10,30,44,60,97,1
5,29,70,96,106,1
26,64,72,80,97,0
21,30,49,96,111,1
1,30,46,106,111,1
8,44,84,96,106,1
30,43,45,79,111,1
28,60,84,111,122,0
5,21,49,70,81,1
11,26,51,62,80,1
25,26,32,34,43,0
49,70,96,102,104,1
21,30,62,96,111,1
6,11,34,63,81,1
26,44,81,90,117,1
12,30,80,83,117,1
7,29,32,58,70,0
26,81,106,107,111,1
1,44,84,97,101,0
8,26,44,74,96,0
28,29,69,70,117,0
14,50,83,104,106,0
14,26,50,74,85,1
30,51,62,96,101,0
10,34,51,52,73,1
7,30,44,99,106,1
45,62,83,98,104,0
35,51,55,83,96,0
7,11,44,74,81,0
25,43,52,77,84,1
60,62,70,72,84,1
14,55,73,85,96,0
5,52,62,84,119,1
44,58,84,104,117,1
10,34,44,96,106,0
11,34,42,45,106,0
42,52,62,87,104,0
0,13,21,62,72,1
11,62,87,111,117,0
29,65,70,99,106,1
7,45,51,62,67,1
16,26,87,97,99,1
25,43,84,87,99,1
26,43,45,65,70,1
21,70,96,104,106,1
30,39,43,65,70,0
25,60,72,74,84,0
29,52,70,77,106,1
17,30,44,97,107,1
41,51,57,65,74,0
29,32,65,70,106,0
25,43,62,84,107,0
12,30,44,50,106,0
2,7,29,80,97,1
21,50,57,83,97,1
7,29,36,43,91,0
29,32,36,64,121,0
2,21,50,97,101,0
36,43,62,72,84,0
29,36,57,96,97,1
0,5,21,45,62,0
2,7,52,97,107,1
18,36,52,97,102,1
1,7,61,70,72,0
7,24,30,43,70,1
3,7,30,36,99,0
36,69,80,84,106,1
21,27,57,70,106,1
2,27,41,62,84,0
29,36,43,96,104,1
2,29,96,97,102,1
14,30,36,80,106,1
57,58,107,117,119,0
18,36,43,52,61,0
36,43,84,90,96,1
29,35,36,99,104,0
14,36,43,80,83,1
7,19,84,96,106,1
19,27,43,84,96,0
7,55,70,73,102,0
57,84,96,116,121,0
7,29,36,43,99,0
34,51,57,96,106,1
14,25,31,43,122,0
14,27,37,41,85,1
36,43,57,80,87,1
19,34,49,96,102,1
14,21,62,96,116,1
11,36,96,97,104,0
19,29,30,52,96,0
17,21,36,57,97,1
21,39,57,70,91,1
14,21,36,43,52,1
14,37,41,45,83,0
19,29,49,96,117,1
13,43,70,83,104,1
5,34,51,80,91,1
11,21,62,68,96,1
19,52,96,104,107,1
2,14,17,21,97,1
17,34,36,72,97,1
36,43,80,83,104,0
13,29,32,57,83,0
14,36,87,96,97,1
14,17,19,34,43,1
21,24,70,90,97,1
14,21,24,70,91,1
17,34,36,57,97,1
21,24,68,70,104,0
21,52,75,104,106,0
14,19,34,96,106,0
19,21,30,49,96,1
2,24,97,102,105,0
2,13,21,35,84,1
5,13,19,62,105,1
19,24,62,70,78,1
2,62,81,84,107,0
21,14,62,102,104,1
13,21,42,45,74,0
1,5,21,24,70,1
17,36,50,68,97,0
19,34,63,80,90,1
12,19,32,34,96,1
5,12,19,62,96,0
19,21,35,37,96,0
20,24,35,60,85,1
8,9,24,60,68,1
35,48,84,89,99,0
5,37,40,102,109,1
0,35,40,42,47,1
24,42,46,83,121,1
3,5,37,40,109,0
45,50,68,70,91,1
9,23,42,46,83,1
1,45,46,60,85,1
102,0,37,68,83,1
0,9,68,71,83,0
0,9,68,81,83,1
37,68,69,79,83,1
5,32,60,68,121,1
0,44,79,83,94,1
0,30,50,62,83,1
24,37,40,46,109,1
46,47,68,79,117,1
9,29,42,45,64,0
40,46,68,94,104,0
5,37,47,68,99,1
24,42,43,46,55,1
23,37,42,47,101,1
0,9,27,42,60,1
23,35,42,46,105,1
1,42,46,50,87,1
23,32,46,83,93,0
24,36,43,46,55,0
24,35,46,60,85,1
9,42,46,60,81,1
1,5,42,81,119,1
12,35,60,68,71,1
37,50,59,66,68,0
35,42,55,79,83,0
0,32,47,68,121,0
9,51,55,71,85,0
11,24,43,48,55,1
35,42,47,102,119,1
0,35,60,68,113,1
12,24,35,55,120,0
1,23,46,85,109,1
0,35,81,85,119,1
1,8,48,50,55,0
1,37,55,66,70,0
16,28,37,104,109,1
27,28,77,104,109,0
0,24,37,68,119,1
35,42,50,60,66,1
13,28,37,75,109,0
5,9,37,75,109,0
1,24,46,60,68,1
35,50,60,68,102,1
16,24,47,66,68,1
24,42,50,66,84,0
35,42,50,66,119,0
23,35,36,46,68,1
47,68,69,83,93,0
8,28,45,77,109,1
30,45,48,62,64,0
0,28,37,77,109,0
19,46,77,91,107,1
9,11,60,68,104,1
0,19,47,110,117,1
0,19,47,54,81,1
19,26,45,62,107,1
0,77,81,91,107,1
12,24,41,42,110,0
11,16,47,62,107,0
11,19,26,99,117,0
0,19,49,83,99,0
26,41,53,55,68,1
46,68,77,104,110,1
11,41,111,113,121,1
16,26,27,111,113,1
26,60,68,74,113,1
11,27,86,107,111,1
11,41,86,107,121,0
55,62,88,104,112,1
19,46,91,107,113,1
16,91,104,111,113,1
11,55,74,104,112,1
27,30,55,111,113,1
11,30,68,104,113,0
3,46,60,68,104,0
9,19,26,55,104,1
19,35,102,104,112,0
9,11,77,107,111,1
18,19,62,77,104,0
8,25,55,89,110,0
26,37,41,105,118,1
33,49,77,105,119,1
11,25,27,94,112,0
26,81,86,102,112,0
7,46,48,49,104,1
25,26,32,48,122,1
25,69,88,91,105,1
7,11,48,94,104,0
0,49,77,83,105,1
0,19,62,105,113,0
9,33,46,77,111,0
8,37,41,48,55,1
37,41,50,69,111,0
26,48,91,118,119,1
20,48,49,77,104,0
14,21,24,49,105,0
41,46,49,77,105,0
24,33,94,101,104,0
20,27,67,70,106,1
26,35,70,92,96,1
2,26,35,77,119,0
104,48,55,66,81,0
7,61,83,90,96,0
70,101,106,115,119,0
39,70,89,90,106,1
30,70,79,82,102,1
18,70,79,102,106,1
8,9,36,83,113,1
7,18,70,94,118,0
7,30,43,48,81,1
35,79,89,92,104,1
7,30,35,48,102,1
7,30,36,43,81,0
39,70,82,83,102,0
7,67,92,97,102,1
25,58,92,102,104,1
9,25,58,72,75,1
67,70,99,106,115,1
0,25,83,94,115,0
33,35,77,107,113,0
2,7,30,35,45,1
2,18,20,32,58,1
14,25,58,67,77,0
8,30,82,86,92,0
24,57,83,106,111,1
7,24,57,83,99,1
2,24,27,83,102,1
27,68,72,83,91,1
68,69,82,83,99,0
25,27,57,58,70,0
20,24,42,49,67,1
24,35,57,70,119,0
12,43,60,92,111,0
5,75,94,115,120,1
8,43,45,60,85,0
10,16,57,110,115,0
30,32,44,64,99,1
24,57,83,119,121,1
30,32,64,65,80,0
6,57,75,82,86,1
26,27,62,119,120,0
12,60,61,85,86,1
57,67,86,116,117,0
27,30,48,62,64,1
62,64,79,84,120,1
24,29,70,99,117,1
14,48,79,83,121,0
26,32,34,64,99,0
30,65,74,80,120,1
19,30,43,64,99,0
14,36,82,115,119,1
14,24,36,75,82,1
23,29,64,73,122,0
2,32,79,94,107,0
32,48,57,83,91,0
14,32,44,53,85,0
16,30,80,81,94,0
12,16,41,50,57,1
0,16,65,86,107,1
7,27,33,75,91,1
12,24,57,70,107,0
6,24,29,64,121,1
11,27,33,44,82,0
6,9,27,57,75,1
3,16,57,80,83,1
16,24,27,91,95,1
24,35,48,75,102,1
14,16,24,82,119,1
12,19,62,64,72,1
14,16,47,83,91,0
16,50,72,91,102,0
8,62,68,80,119,1
11,27,36,68,86,1
68,81,82,102,119,0
6,7,29,64,91,1
6,12,62,64,72,0
6,27,75,91,115,1
7,30,33,64,106,0
23,27,36,43,60,1
5,25,27,75,99,1
5,24,43,98,119,1
8,16,53,77,83,0
27,60,62,80,85,1
42,43,64,99,107,0
5,6,80,83,117,1
30,33,46,74,80,1
8,36,83,88,91,0
31,57,62,85,115,0
16,24,29,35,64,0
8,42,85,99,121,1
5,6,36,45,62,1
5,65,85,99,120,0
18,24,45,70,115,0
25,26,57,85,99,0
7,30,33,62,65,0
3,6,45,60,80,0
3,6,45,80,83,1
5,16,80,83,91,0
24,46,62,75,111,0
11,27,36,43,75,1
24,36,45,75,117,0
7,45,64,111,117,1
8,25,27,83,91,1
33,91,107,115,117,1
6,43,45,101,119,1
6,24,30,45,62,0
6,9,14,80,120,1
5,24,35,36,64,1
9,14,36,80,85,1
30,33,65,82,99,1
27,30,36,45,53,1
27,42,62,67,117,1
24,27,42,82,107,0
27,32,36,62,64,1
16,45,80,85,121,1
27,32,36,64,82,1
8,30,113,120,121,1
14,16,24,43,85,0
6,8,62,75,115,0
5,36,64,74,122,0
8,30,32,36,91,1
8,30,32,113,120,1
10,32,45,64,120,0
9,27,29,36,112,0
11,30,33,80,110,0
45,53,65,70,111,0
2,30,32,34,62,0
23,30,32,91,120,0
7,29,35,70,80,0
25,37,60,111,119,0
27,36,60,80,117,1
5,6,45,62,75,1
29,33,34,82,122,0
30,79,94,111,120,0
5,16,49,75,113,1
8,30,35,42,113,1
3,30,45,80,120,0
5,34,86,110,119,0
24,35,102,109,111,1
6,29,91,102,112,1
14,33,50,67,91,1
26,62,64,109,118,1
25,50,55,91,109,1
20,24,33,67,110,0
2,45,46,75,91,0
26,83,94,109,117,0
6,27,62,75,84,1
27,35,42,64,75,1
3,25,27,75,77,0
29,49,70,112,113,0
6,27,32,75,99,1
14,24,25,83,91,1
11,35,42,80,83,0
7,20,35,77,95,1
18,20,36,91,104,1
17,25,26,33,115,0
0,62,85,104,112,1
6,20,27,50,62,0
3,20,25,27,104,1
7,20,26,42,97,0
36,57,75,100,115,0
41,42,50,97,108,0
14,24,41,83,97,0
18,20,35,70,80,1
32,35,60,85,102,1
24,29,42,91,102,0
20,29,70,115,117,1
18,20,27,43,70,1
24,29,42,97,112,1
9,35,42,83,102,1
18,32,36,108,117,1
0,42,47,83,106,1
5,42,75,97,104,0
20,43,80,83,107,1
16,62,64,96,111,0
3,26,79,116,118,0
18,36,43,64,108,1
9,19,62,83,115,0
9,18,32,70,100,1
43,64,70,104,108,1
26,35,70,112,118,1
26,36,49,104,112,0
9,19,70,97,118,0
24,25,94,104,112,0
32,62,85,111,118,0
9,29,35,83,102,1
0,28,32,83,84,1
29,31,70,73,122,0
57,83,108,117,120,1
57,65,83,106,116,1
69,77,83,106,108,0
27,30,62,70,79,1
35,42,64,107,122,1
27,28,30,70,112,0
43,53,55,79,120,0
26,35,64,92,104,1
64,73,92,107,108,1
16,30,94,96,113,0
8,42,49,83,102,0
33,41,47,57,73,1
16,24,57,83,106,0
29,62,83,96,101,0
9,29,49,77,120,0
24,34,43,92,107,1
14,16,73,83,113,0
32,49,57,83,92,0
16,50,90,91,96,0
9,28,77,107,111,1
50,73,104,109,113,1
9,24,51,97,109,0
41,42,43,50,90,0
24,27,60,110,120,0
18,41,50,73,108,1
6,29,32,62,64,0
18,26,33,64,94,1
33,58,101,104,115,0
18,24,43,50,109,1
25,26,35,90,113,1
33,35,60,65,84,0
8,25,50,75,121,0
7,8,41,62,109,0
51,69,73,90,122,1
18,35,80,108,120,0
32,41,94,96,113,0
24,33,73,102,107,1
27,36,90,92,93,1
28,40,50,102,111,1
18,24,33,35,57,1
8,50,62,64,115,1
29,35,42,64,122,1
14,73,77,83,109,1
19,26,32,50,64,0
57,69,85,96,106,1
24,29,36,82,113,0
29,33,46,47,94,1
26,27,29,64,85,1
28,50,57,65,111,0
50,90,94,96,116,0
57,60,69,85,94,1
57,69,81,83,106,1
27,40,83,91,109,1
57,64,69,104,106,1
69,73,92,102,104,1
28,29,90,92,109,0
19,27,50,57,94,0
18,24,44,73,77,0
47,49,67,85,102,1
24,43,57,85,109,1
29,33,73,101,122,1
3,6,29,64,108,0
20,29,42,62,113,0
7,12,42,85,117,1
7,9,42,57,83,0
60,67,85,102,121,1
18,32,44,81,112,1
42,60,85,102,121,0
12,32,42,85,121,1
7,64,87,102,121,1
7,20,70,72,121,0
7,60,85,102,121,0
8,30,41,77,117,1
64,67,73,102,115,1
18,61,86,119,121,1
41,67,77,106,113,1
0,18,73,77,102,0
8,24,67,106,119,1
24,30,41,57,106,1
12,24,37,41,67,0
44,51,101,115,121,1
7,42,61,62,85,0
44,51,72,104,110,0
34,67,74,77,113,1
24,44,51,73,101,1
1,51,73,109,118,1
3,8,24,30,64,0
41,51,101,115,117,1
8,24,30,41,117,0
20,27,41,107,117,0
0,1,32,51,61,0
16,36,51,101,121,0
8,37,43,107,115,0
20,25,67,81,91,1
27,42,67,102,106,1
51,80,101,110,120,0
1,20,32,42,67,0
41,51,57,86,117,1
27,36,43,107,120,0
29,36,73,101,115,0
24,30,57,109,117,0
0,51,62,84,122,1
57,74,75,81,95,0
27,29,48,65,97,1
27,62,65,67,92,1
14,27,31,43,85,0
35,83,92,102,104,1
14,27,51,62,109,1
51,84,92,102,121,1
67,73,92,96,102,0
14,27,43,85,116,1
14,49,50,57,116,1
36,43,104,107,113,0
27,31,35,50,108,1
35,42,65,77,107,0
24,35,50,57,120,1
27,51,94,102,109,0
14,24,83,91,119,0
14,36,85,104,121,1
27,36,49,50,101,1
18,36,57,58,79,1
2,20,43,57,95,1
14,24,51,91,119,0
2,35,45,85,104,0
35,36,47,108,113,0
47,55,87,119,121,1
7,27,36,110,116,0
11,51,94,113,119,1
24,27,38,67,121,1
38,50,100,101,104,1
21,67,97,102,113,1
21,38,47,57,94,0
43,47,55,77,119,1
38,50,67,100,101,0
5,38,53,75,77,1
37,41,51,72,102,1
38,89,102,104,121,1
26,49,55,60,119,1
3,51,55,101,119,0
14,15,85,86,119,0
8,35,44,92,104,1
1,44,79,84,105,1
16,30,37,81,112,0
8,50,84,97,119,1
7,21,57,58,119,0
5,69,75,79,97,0
17,30,47,88,101,1
8,43,50,84,105,0
51,62,72,84,113,1
50,54,72,75,117,0
17,69,84,89,104,1
20,35,67,88,104,0
32,44,57,92,97,0
30,50,62,80,109,0
37,41,72,80,90,0
30,35,47,61,120,0
27,60,62,66,92,0
25,30,31,35,93,1
32,46,49,61,92,1
42,49,50,51,84,0
62,68,88,92,101,1
32,60,104,117,121,1
31,35,46,77,92,0
26,37,41,57,67,0
25,40,49,84,101,0
32,46,58,67,117,0
41,57,68,93,110,0
27,31,79,92,94,0
8,61,88,91,115,0
27,31,50,51,94,1
32,51,62,84,92,0
19,58,92,101,115,0
51,57,86,107,121,0
50,57,68,117,121,0
6,26,32,58,61,0
0,53,101,115,117,0
35,42,57,80,92,0
6,26,80,85,97,1
6,30,40,46,58,0
6,21,49,57,80,1
40,46,86,92,105,1
92,95,106,112,115,0
40,57,75,85,121,0
32,57,85,86,105,0
50,57,88,92,121,0
18,27,80,95,97,0
53,57,80,92,95,0
50,67,73,88,95,0
38,66,80,95,106,0
14,36,81,117,121,0
36,73,77,83,95,1
3,7,57,92,117,0
32,42,92,101,121,0
0,57,62,77,85,0
22,24,32,53,107,0
36,42,61,77,102,0
5,7,21,68,73,0
6,42,49,77,102,1
40,42,54,97,117,1
13,32,36,69,104,0
11,24,106,115,117,0
53,101,107,117,118,1
33,57,60,65,121,1
5,18,43,65,79,1
8,18,65,79,121,0
53,101,107,117,118,1
3,44,57,79,107,1
19,45,53,57,109,1
24,18,19,43,45,0
18,24,53,77,107,0
14,41,47,85,104,1
24,32,38,57,99,1
27,36,60,73,84,1
27,41,47,57,89,1
36,57,84,89,99,1
27,36,38,84,99,1
32,34,79,109,121,0
19,45,55,73,92,0
18,27,44,47,99,0
18,44,66,121,122,0
24,35,38,42,104,0
33,34,43,104,107,0
22,24,49,51,107,0
12,24,32,42,104,0
18,24,44,74,102,0
14,36,45,49,89,0
11,38,43,111,119,0
15,33,89,104,114,0
0,56,77,110,114,0
1,56,77,83,117,0
78,104,113,116,118,0
24,35,104,113,116,0
23,35,77,92,102,0
12,29,41,44,57,0
14,33,39,75,78,1
7,14,38,73,119,0
58,68,76,89,118,0
38,54,75,76,78,0
16,26,49,81,92,0
15,26,60,80,119,1
8,27,33,50,89,0
27,50,69,89,91,0
27,40,60,69,86,0
16,24,35,92,101,1
24,33,57,74,92,0
29,47,87,97,112,1
29,50,108,120,121,1
60,64,100,108,120,1
0,8,18,61,120,1
24,37,60,68,101,1
7,9,60,87,101,1
18,36,57,92,121,1
7,15,29,36,108,1
8,15,18,108,120,1
29,57,92,97,120,1
0,29,70,96,101,0
8,18,36,91,121,0
30,45,47,74,87,1
0,45,67,75,87,1
9,70,75,107,108,1
36,55,67,77,97,1
64,80,107,120,121,1
26,29,36,47,97,1
31,43,50,96,102,1
29,43,57,92,115,1
36,43,50,102,107,0
31,37,47,57,67,1
18,57,74,80,85,1
0,29,47,57,120,1
29,47,53,92,108,0
18,47,74,82,120,0
2,14,35,60,104,1
20,25,32,107,121,1
25,35,67,92,102,1
12,26,31,35,119,0
35,55,57,83,112,1
14,35,55,83,104,0
2,7,18,61,91,0
29,35,47,92,112,1
0,2,47,104,112,0
18,43,57,75,119,0
2,74,85,92,102,0
8,9,21,99,105,0
32,55,92,94,113,1
7,51,57,74,105,0
2,35,57,61,83,0
55,87,104,113,121,0
8,18,36,45,121,0
15,51,86,102,120,1
57,92,94,113,115,0
43,51,77,102,120,0
2,37,91,104,107,0
53,57,60,86,119,0
38,46,58,77,83,1
37,51,60,72,85,0
18,20,44,55,102,1
31,32,67,77,97,1
19,43,57,75,85,0
38,51,58,104,107,1
27,31,38,72,100,0
38,40,43,46,60,0
33,35,38,57,81,0
12,13,21,44,104,0
15,27,38,53,60,1
3,20,29,92,102,0
29,53,103,108,120,1
37,67,101,111,112,0
0,15,45,51,53,0
29,63,80,84,120,1
30,44,74,88,115,1
30,69,97,103,115,1
35,77,107,108,120,0
2,29,72,84,97,1
7,31,77,84,91,1
31,50,83,84,100,0
20,47,67,72,97,1
47,48,49,55,67,0
29,69,84,91,118,1
47,67,74,115,119,0
0,29,35,44,118,0
46,55,72,91,92,0
7,44,84,88,100,0
31,51,63,80,107,0
31,57,92,97,118,0
88,97,102,107,115,1
37,67,84,85,96,1
9,30,50,68,112,1
14,22,49,77,85,0
25,74,80,102,107,1
15,29,38,64,115,1
9,30,32,102,120,1
29,37,80,84,101,0
30,50,75,85,97,0
25,57,104,106,118,1
2,15,20,25,104,0
57,65,88,91,104,0
9,30,38,93,102,0
18,34,40,75,110,0
67,84,85,97,118,0
9,18,31,57,115,1
15,29,57,118,120,1
18,37,40,88,92,1
9,29,45,46,88,1
30,85,86,92,97,1
9,16,21,57,107,1
9,30,40,57,85,1
25,86,92,95,97,1
29,36,45,74,84,1
25,37,40,92,95,0
45,67,70,97,101,0
18,32,57,74,120,0
29,35,85,102,115,1
9,29,46,80,88,0
24,35,38,55,107,0
0,45,51,71,110,0
25,57,92,96,100,0
9,80,102,104,117,1
9,24,50,57,85,1
30,50,100,112,117,1
15,84,85,107,113,1
18,24,36,53,57,1
7,20,85,106,107,0
18,24,53,75,112,1
30,50,74,92,117,1
18,74,85,92,115,1
29,53,75,96,117,1
92,96,100,107,109,0
18,74,85,92,115,1
15,29,50,57,75,1
18,53,57,88,96,1
14,29,43,85,115,1
0,29,37,45,92,0
18,63,84,85,99,1
18,47,74,85,108,1
2,29,57,74,112,1
50,60,84,85,100,1
2,30,50,57,63,1
18,43,50,57,75,1
29,35,36,57,113,0
15,46,85,92,96,0
24,74,83,87,102,0
36,43,57,75,115,0
2,30,50,53,84,0
